76,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
77,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
78,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
79,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
80,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
81,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
82,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
83,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
84,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
85,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
86,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
87,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
88,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
89,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
90,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
91,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
92,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
93,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
94,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
95,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
96,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
97,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
98,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
99,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
100,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
101,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
102,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
103,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
104,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
105,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
106,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
107,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
108,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
109,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
110,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
111,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
112,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
113,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
114,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
115,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
116,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
117,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
118,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
119,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
120,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
121,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
122,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
123,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
124,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
125,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
126,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
127,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
128,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
129,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
130,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
131,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
132,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
133,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
134,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
135,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
136,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
137,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
138,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
139,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
140,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
141,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
142,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
143,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
144,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
145,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
146,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
147,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
148,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
149,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
150,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
151,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
152,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
153,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
154,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
155,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
156,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
157,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
158,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
159,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
160,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
161,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
162,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
163,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
164,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
165,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
166,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
167,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,3,12
168,CP,DB,2011-10-16 20:56:00,NULL,NULL,NULL,5,12
